book_id,sect_num,para_num,para_str
9935,38,20,"40. GRIDDLE CAKES.--As is generally known, griddle cakes are thin batters that are made light with a chemical leavening agent. Eggs are often used in such batters, but it is possible to make very excellent griddle cakes without the use of any eggs. It should also be remembered that the use of too much egg is more certain to make the cakes tough and less palatable than if none is used. The kind of flour used for griddle cakes has much to do with the consistency of the batter used for them. If, when the first cakes are placed upon the griddle, the batter seems to be either too thick or too thin, liquid or flour may be added to dilute or thicken the batter until it is of the right consistency. For instance, if bread flour is used, more liquid may be needed, and if pastry flour is used, more flour may be required."
9935,38,21,GRIDDLE CAKES (Sufficient to Serve Six)
9935,38,22,3 c. flour 5 tsp. baking powder 1 tsp. salt 1/4 c. sugar 1 egg 2-1/4 c. milk 2 Tb. melted fat
9935,38,23,"Mix and sift the flour, baking powder, salt, and sugar. Beat the egg, add to it the milk, and pour this liquid slowly into the dry ingredients. Beat the mixture thoroughly and then add the melted fat. Bake the cakes on a hot griddle as soon as possible after the batter is mixed."
9935,38,24,"41. SOUR-MILK GRIDDLE CAKES.--Very delicious griddle cakes may be made by using sour milk and soda for the liquid and leavening instead of sweet milk and baking powder. Besides being particularly appetising, such cakes serve to use up left-over milk that may have soured. There is very little difference between the ingredients for this recipe and one calling for sweet milk, except that sour milk, which is a trifle thicker in consistency than sweet milk, requires less flour to thicken the mixture."
9935,38,25,SOUR-MILK GRIDDLE CAKES (Sufficient to Serve Six)
9935,38,26,2-1/2 c. flour 1/2 tsp. salt 2 Tb. sugar 1 tsp. soda 2 c. sour milk (not thick) 1 egg
9935,38,27,"Mix and sift the flour, salt, sugar, and soda. Add to these the sour milk and the egg well beaten. If the milk is thick, the quantity should be increased accordingly. Beat the mixture thoroughly and bake at once on a hot griddle."
9935,38,28,"42. CORN GRIDDLE CAKES.--The addition of corn meal to a griddle-cake mixture adds variety and food value and produces an agreeable flavor. Where corn meal is cheap, it is an economical ingredient to use in griddle cakes and other hot breads."
9935,38,29,CORN GRIDDLE CAKES (Sufficient to Serve Six)
9935,38,30,1/2 c. corn meal 1-1/2 c. boiling water 2 c. milk 2 c. flour 5 tsp. baking powder 1-1/2 tsp. salt 1/4 c. sugar 1 egg 2 Tb. melted fat
9935,38,31,"Add the corn meal to the boiling water, boil 5 minutes, and turn into a bowl. Then add the milk. Next, mix and sift the flour, baking powder, salt, and sugar, and stir them into the first mixture. Beat the egg and add to the whole. Finally, stir in the melted fat. Bake on a hot griddle."
9935,38,32,"43. RICE GRIDDLE CAKES.--If a change in the ordinary griddle cakes that are used for breakfast is desired, rice griddle cakes should be tried. Besides lending variety, the addition of rice to a griddle-cake mixture helps to use up any left-over rice that may have been cooked for another purpose. Steamed or boiled rice used for this purpose should be broken up with a fork before it is mixed in the batter, so that the grains of rice will not stick together in chunks."
9935,38,33,RICE GRIDDLE CAKES (Sufficient to Serve Six)
9935,38,34,2-1/2 c. flour 5 tsp. baking powder 1/4 c. sugar 1/2 tsp. salt 1/2 c. cold cooked rice 1 egg 1-1/2 c. milk 2 Tb. melted fat
9935,38,35,"Mix and sift the flour, baking powder, sugar, and salt. Work the rice into the dry ingredients. Add the egg, well beaten, the milk, and the melted fat. Bake on a hot griddle."
9935,38,36,"44. BUCKWHEAT CAKES.--Buckwheat flour is used for griddle cakes more than for any other purpose. When used in this way it has a very typical flavor that most people find very agreeable. Many prepared buckwheat flours, to which have been added the quantity of leavening agent necessary to raise the mixture, are on the market for the convenience of those who do not desire to prepare the mixture at home. As a rule, these contain a combination of buckwheat and wheat flour. To make cakes from these flours, add the required amount of liquid, either milk or water, and a little sugar, if necessary, and then proceed to bake them on a griddle. While there is no objection to the use of such flours if they are found agreeable, it is more expensive to use them than to make up the buckwheat mixture at home. A recipe for buckwheat cakes that proves very satisfactory is the following:"
9935,38,37,BUCKWHEAT CAKES (Sufficient to Serve Six)
9935,38,38,2 c. scalded milk 1/2 c. fine bread crumbs 1/2 tsp. salt 1/4 yeast cake 3/4 c. lukewarm water 1-1/2 c. buckwheat flour 1/2 c. white flour 1 Tb. molasses 1/4 tsp. soda
9935,38,39,"Pour the scalded milk over the bread crumbs and add the salt. Dissolve the yeast cake in 1/2 cupful of the lukewarm water and add this to the bread crumbs and milk. Stir in the buckwheat and the white flour, and let the mixture rise overnight. In the morning, stir it well and add the molasses, the soda, and 1/4 cupful of lukewarm water. Bake on a hot griddle."
9935,38,40,"If cakes are to be baked the next day, retain 1/2 cupful of the batter, to which may be added flour, milk, salt, and molasses. By doing this each day, a starter may be had for a long period of time. If a strong buckwheat flavor is desired, use all buckwheat flour, but if only a slight buckwheat flavor is desired, make the proportion of wheat flour greater and that of the buckwheat smaller."
9935,38,41,WAFFLE RECIPES
9935,38,42,"45. PROCEDURE IN BAKING WAFFLES.--The procedure in making waffles is very similar to that in making griddle cakes. While the waffle mixture is being prepared, heat the waffle iron. Then grease it thoroughly on both sides with a rind of salt pork or a cloth pad dipped in fat, being careful that there is no excess fat, as it will run out when the iron is turned over. With the iron properly greased and sufficiently hot, place several spoonfuls of the batter in the center and close the iron. By so doing, the batter will be pressed out to cover the entire surface. In pouring the batter, do not cover the entire surface of the iron with batter nor place any near the outside edge, for it is liable to run out when the iron is closed. In case this happens, be sure to put in less batter the next time. Allow the waffle to brown on the side near the fire and then turn the iron, so as to brown the other side. When the waffle is sufficiently brown, remove it; then grease the iron and repeat the process."
9935,38,43,[Illustration: FIG. 8.]
9935,38,44,"46. WAFFLES.--The form of hot bread known as waffles, which are illustrated in Fig. 8, offers the housewife an excellent opportunity to add variety to meals. Practically no one dislikes waffles, and they are especially appetising when sprinkled with powdered sugar or served with sirup. They are often served with chicken or other gravy."
9935,38,45,WAFFLES (Sufficient to Serve Six)
9935,38,46,2 c. flour 3 tsp. baking powder 1/2 tsp. salt 2 eggs 1-2/3 c. milk 2 Tb. melted fat
9935,38,47,"Sift the flour, baking powder, and salt together. Beat the yolks and whites of the eggs separately. Add the beaten yolks and the milk to the dry ingredients and then stir in the melted fat. Beat the egg whites stiff and fold them into the batter. Bake according to the directions given in Art. 45."
9935,38,48,"47. RICE WAFFLES.--Rice waffles offer an excellent means of utilizing left-over rice. Such waffles are prepared in about the same way as the waffles just mentioned. In working the cooked rice into the dry ingredients, use should be made of a light motion that will not crush the grains, but will separate them from one another. Left-over cereals other than rice may also be used in this way."
9935,38,49,RICE WAFFLES (Sufficient to Serve Six)
9935,38,50,1-3/4 c. flour 2 Tb. sugar 1/2 tsp. baking powder 1/2 tsp. salt 2/3 c. cooked rice 1-1/2 c. milk 1 egg 1 Tb. melted fat
9935,38,51,"Mix and sift the flour, sugar, baking powder, and salt, and then work the rice into the dry ingredients. Add the milk and the well-beaten yolk of egg. Stir in the melted fat. Beat the egg white stiff, and fold it into the batter. Bake as previously directed."
9935,38,52,MUFFIN RECIPES
9935,38,53,[Illustration: Fig. 9]
9935,38,54,"48. Muffins are examples of thick batters with variations. This form of hot bread, an illustration of which is shown in Fig. 9, may be baked in a pan like that shown at _h_, Fig. 1, or in individual tins. Just as other forms of hot breads assist the housewife in making changes or additions to meals, so do muffins, as they are usually relished by nearly every one."
9935,38,55,"49. PLAIN MUFFINS.--Perhaps the simplest form of muffin is the plain, or one-egg, muffin, which is illustrated in Fig. 9 and made according to the accompanying recipe. To a plain-muffin recipe, however, may be added any kind of fruit, nuts, or other ingredients to give variety of flavour. Likewise, it may be made richer and sweeter and then steamed or baked to be served with a sauce for dessert. If it is made still richer and sweeter, the result is a simple cake mixture. Any given muffin recipe in which sweet milk is used may be made with sour milk by using soda instead of baking powder."
9935,38,56,PLAIN MUFFINS (Sufficient to Serve Six)
9935,38,57,2 c. flour 2 Tb. sugar 1 tsp. salt 4 tsp. baking powder 1 c. milk 1 egg 2 Tb. melted fat
9935,38,58,"Mix and sift the flour, sugar, salt, and baking powder, and to these add the milk and beaten egg. Then stir in the melted fat. Fill well-greased muffin pans about two-thirds full of the mixture and bake in a hot oven for about 20 minutes."
9935,38,59,"50. BLUEBERRY MUFFINS.--Muffins containing blueberries can be made successfully only in blueberry season, but other fruit, as, for example, dates, may be used in place of the blueberries. Cranberries are often used in muffins, but to many persons they are not agreeable because of the excessive amount of acid they contain."
9935,38,60,BLUEBERRY MUFFINS (Sufficient to Serve Six)
9935,38,61,3 Tb. fat 1/3 c. sugar 1 egg 1 c. milk 2-1/4 c. flour 1/2 tsp. salt 4 tsp. baking powder 1 c. fresh blueberries
9935,38,62,"Cream the fat, and add the sugar gradually. Then stir in the beaten egg and milk. Reserve 1/4 cupful of flour, and mix the remainder with the salt and the baking powder. Stir the dry ingredients into the first mixture. Next, mix the 1/4 cupful of flour with the berries and fold them into the batter. Fill well-greased muffin pans about two-thirds full of the batter, and bake in a hot oven for about 20 minutes."
9935,38,63,"51. DATE MUFFINS.--The recipe given for blueberry muffins may be used for date muffins by substituting dates for blueberries. To prepare the dates, wash them in warm water, rinse them in cold water, and then dry them between towels. Cut them lengthwise along the seed with a sharp knife, remove the seed, and then cut each date into three or four pieces."
9935,38,64,[Illustration: FIG. 10.]
9935,38,65,"52. CORN-MEAL MUFFINS.--To many persons, corn-meal muffins, an illustration of which is shown in Fig. 10, are more agreeable than plain white-flour muffins. Corn meal gives to muffins an attractive flavour and appearance and increases their food value slightly; but perhaps its chief value lies in the variety that results from its use."
9935,38,66,CORN-MEAL MUFFINS (Sufficient to Serve Six)
9935,38,67,1/2 c. corn meal 1 c. flour 3 tsp. baking powder 2 Tb. sugar 1/2 tsp. salt 3/4 c. milk 1 egg 2 Tb. melted fat
9935,38,68,"Mix and sift the corn meal, flour, baking powder, sugar, and salt. Add to these the milk and the well-beaten egg, and stir in the melted fat. Fill well-greased muffin pans two-thirds full, and bake in a hot oven for about 20 minutes."
9935,38,69,"53. GRAHAM MUFFINS.--A pleasing variety in the way of muffins is produced by using part graham flour, but whole-wheat flour may be substituted for the graham flour in case it is preferred. Sour milk is used in the recipe here given, but if there is no sour milk in supply, sweet milk and baking powder may be used instead, with merely the correct proportion of soda for the molasses. If the taste of molasses is undesirable, liquid, which may be either sweet or sour milk, may be substituted for it. It is an excellent plan to be able to substitute one thing for another in recipes of this kind, and this may be done if the materials are used in correct proportion."
9935,38,70,GRAHAM MUFFINS (Sufficient to Serve Six)
9935,38,71,1-1/4 c. graham flour 1 c. white flour 3/4 tsp. soda 1 tsp. salt 1 c. sour milk 1/3 c. molasses 1 egg 2 Tb. melted fat
9935,38,72,"Mix and sift the graham and the white flour, the soda, and the salt. Put the bran that sifts out back into the mixture. Add the milk, molasses, and well-beaten egg to the dry ingredients, and then stir in the melted fat. Fill well-greased muffin pans two-thirds full and bake in a moderate oven for about 20 minutes."
9935,38,73,"54. RICE MUFFINS.--Rice may be combined with white flour in the making of muffins if variety is desired. As rice used for this purpose is added hot, it may be cooked either purposely for the muffins or for something else and only part used for the muffins. Cereals other than rice may be used in exactly the same quantity and in the same way in making muffins."
9935,38,74,RICE MUFFINS (Sufficient to Serve Six)
9935,38,75,"2-1/4 c. flour 5 tsp. baking powder 2 Tb. sugar 1/2 tsp. salt 1-1/4 c. milk 1 egg 3/4 c. hot, cooked rice 2 Tb. melted fat"
9935,38,76,"Mix and sift the flour, baking powder, sugar, and salt, and to these add half of the milk and the egg, well beaten. Mix the remaining half of the milk with the rice and add it to the mixture. Stir in the melted fat last. Fill well-greased muffin pans two-thirds full, and bake in a hot oven for about 20 minutes."
9935,38,77,"55. BRAN MUFFINS.--The particular value of bran muffins lies in the laxative quality that they introduce into the diet. In addition, they will be found to be very tasty and superior to many other kinds of muffins. Bran for such purposes as this may be bought in packages, in the same way as many cereals."
9935,38,78,BRAN MUFFINS (Sufficient to Serve Six)
9935,38,79,1-1/2 c. white flour 1/2 tsp. soda 1/2 tsp. baking powder 1 tsp. salt 2 c. bran 1-1/4 c. milk 1/2 c. molasses 1 egg
9935,38,80,"Mix and sift the flour, soda, baking powder, and salt. Then add the bran, the milk, the molasses, and the well-beaten egg. Fill well-greased muffin pans about two-thirds full, and bake in a moderate oven for about 25 minutes."
9935,38,81,CORN-CAKE RECIPES
9935,38,82,"56. CORN CAKE.--Corn cakes were among the first breads made of cereal foods in America, being at first often made of only corn meal, water, and salt. These cakes of corn meal were prepared and carried on long journeys made by people when there were no means of rapid transportation. The cakes did not spoil, were not bulky, and contained a great deal of nutriment, so they made a convenient kind of food for such purposes and were called _journey cakes._ From this term came the name _Johnny cake,_ which is often applied to cake of this kind. The combining of flour, eggs, shortening, and sugar makes a cake that does not resemble the original very much, but in many localities such cake is still called Johnny cake. The proportion of corn meal to flour that is used determines to a large extent the consistency of the cake; the greater the quantity of corn meal, the more the cake will crumble and break into pieces. The addition of white flour makes the particles of corn meal adhere, so that most persons consider that white flour improves the consistency."
9935,38,83,CORN CAKE (Sufficient for One Medium-Sized Loaf)
9935,38,84,3/4 c. yellow corn meal 1-1/4 c. flour 1/4 c. sugar 3/4 tsp. salt 4 tsp. baking powder 1 c. milk 1 egg 2 Tb. melted fat
9935,38,85,"Mix and sift the corn meal, flour, sugar, salt, and baking powder. Add the milk and well-beaten egg, and then stir in the melted fat. Pour into a well-greased loaf pan and bake in a hot oven for about 30 minutes."
9935,38,86,"57. SOUTHERN CORN CAKE.--In the preceding recipe for corn cake, more flour than corn meal is used, but many persons prefer cake of this kind made with more corn meal than flour. Southern corn cake, which contains more corn meal and less white flour, proves very satisfactory to such persons. Therefore, which of these recipes should be used depends on the taste of those who are to eat the cake."
9935,38,87,SOUTHERN CORN CAKE (Sufficient for One Medium-Sized Loaf)
9935,38,88,1 c. corn meal 1/2 c. flour 3 tsp. baking powder 3/4 tsp. salt 1/4 c. sugar 3/4 c. milk 1 egg 2 Tb. melted fat
9935,38,89,"Mix and sift together the corn meal, flour, baking powder, salt, and sugar. Add to them the milk and well-beaten egg, and stir in the melted fat. Pour into a well-greased loaf pan, and bake in a moderate oven for about 30 minutes."
9935,38,90,"58. Molasses Corn Cake.--Molasses corn cake, just as its name indicates, is corn cake containing molasses. To those who find the taste of molasses agreeable, this recipe will appeal. Others not so fond of molasses will, without doubt, prefer the plain corn cake. Besides adding flavour, the molasses in this recipe adds food value to the product."
9935,38,91,MOLASSES CORN CAKE (Sufficient for One Medium-Sized Loaf)
9935,38,92,1 c. corn meal 3/4 c. flour 3-1/2 tsp. baking powder 1 tsp. salt 3/4 c. milk 1/4 c. molasses 1 egg 2 Tb. melted fat
9935,38,93,"Mix and sift the corn meal, flour, baking powder, and salt. Add the milk, molasses, and well-beaten egg and stir in the melted fat. Pour into a well-greased loaf pan, and bake in a moderate oven for about 30 minutes."
9935,38,94,BISCUIT RECIPES
9935,38,95,[Illustration: FIG. 11]
9935,38,96,"59. Baking-Powder Biscuits.--The ability of the housewife as a cook is very often judged by the biscuits she makes; but they are really very simple to make, and if recipes are followed carefully and measurements are made accurately, only a little experience is required to produce excellent ones. The principal requirement in making baking-powder biscuits, which are illustrated in Fig. 11, is that all the ingredients be kept as cold as possible during the mixing. Tiny, thin biscuits may be split, buttered, and served with tea, while larger ones may be served with breakfast or luncheon. In order to utilise left-over biscuits of this kind, they may be split and toasted or dipped quickly into boiling water and heated in a quick oven until the surface is dry."
9935,38,97,BAKING-POWDER BISCUITS (Sufficient to Serve Six)
9935,38,98,2 c. flour 1 tsp. salt 4 tsp. baking powder 2 Tb. fat 3/4 c. milk
9935,38,99,"Mix and sift the flour, salt, and baking powder. Chop the fat into the dry ingredients until it is in pieces about the size of small peas. Pour the milk into the dry ingredients, and mix them just enough to take up the liquid. Make the mixture as moist as possible, and still have it in good condition to handle. Then sprinkle flour on a molding board, and lift the dough from the mixing bowl to the board."
9935,38,100,[Illustration: FIG. 12]
9935,38,101,HOT BREADS
9935,38,102,[Illustration: FIG. 13.]
9935,38,103,"Sprinkle flour thinly over the top and pat out the dough until it is about 1 inch thick. Cut the dough with a biscuit cutter, and place the biscuits thus cut out on baking sheets or in shallow pans. If a crusty surface is desired, place the biscuits in the pan so that they are about an inch apart; but if thick, soft biscuits are preferred, place them so that the edges touch. Bake 18 to 20 minutes in a hot oven."
9935,38,104,[Illustration: FIG. 14.]
9935,38,105,"60. EMERGENCY BISCUITS.--As shown in Fig. 12, emergency biscuits resemble very closely baking-powder biscuits, and so they should, because the recipe given for baking-powder biscuits may be used for emergency biscuits by merely adding more milk--just enough to make the dough a trifle too moist to handle with the hands. When the dough is of this consistency, drop it by spoonfuls in shallow pans, as in Fig. 13, or on baking sheets. Then bake the biscuits in a hot oven for 18 to 20 minutes."
9935,38,106,"61. PINWHEEL BISCUITS.--To create variety, a baking-powder biscuit mixture may be made into pinwheel biscuits, a kind of hot bread that is always pleasing to children. Such biscuits, which are illustrated in Fig. 14, differ from cinnamon rolls only in the leavening agent used, cinnamon rolls being made with yeast and pinwheel biscuits with baking powder."
9935,38,107,PINWHEEL BISCUITS (Sufficient to Serve Six)
9935,38,108,2 c. flour 1 tsp. salt 4 tsp. baking powder 2 Tb. fat f 3/4 c. milk 2 Tb. butter 1/3 c. sugar 1 Tb. cinnamon 3/4 c. chopped raisins
9935,38,109,"To make the dough, combine the ingredients in the same way as for baking-powder biscuits. Roll it on a well-floured board until it is about 1/4 inch thick and twice as long as it is wide. Spread the surface with the 2 tablespoonfuls of butter. Mix the sugar and cinnamon and sprinkle them evenly over the buttered surface, and on top of this sprinkle the chopped raisins. Start with one of the long edges and roll the dough carefully toward the opposite long edge, as shown in Fig. 15. Then cut the roll into slices 1 inch thick. Place these slices in a shallow pan with the cut edges down and the sides touching. Bake in a hot oven for about 20 minutes."
9935,38,110,[Illustration: FIG. 15.]
9935,38,111,"62. BEATEN BISCUITS.--In Fig. 16 is illustrated a form of hot bread known as beaten biscuits. Such biscuits are used very extensively in the South; in fact, they are usually considered typical of the South. Formerly, all the lightness of beaten biscuits was produced by beating, but as the mixture is made today it may be run through a food chopper a few times before it is beaten. If this is done, the labor of beating is lessened considerably, beating for 15 to 20 minutes being sufficient. When the beating is finished, the texture of the dough should be fine and close and the surface should be smooth and flat."
9935,38,112,BEATEN BISCUITS (Sufficient to Serve Twelve)
9935,38,113,1 qt. pastry flour 1 tsp. salt 1/3 c. fat 1 c. milk or water
9935,38,114,"Sift the flour and salt and chop in the fat. Moisten with the milk or water and form into a mass. Toss this on a floured board, and beat it with a rolling pin for 30 minutes, folding the dough over every few seconds. Roll the dough 1/3 inch in thickness, form the biscuits by cutting them out with a small round cutter, and prick each one several times with a fork. Place the biscuits on baking sheets or in shallow pans, and bake them in a moderate oven for 20 to 30 minutes."
9935,38,115,[Illustration: FIG. 16.]
9935,38,116,MISCELLANEOUS HOT-BREAD RECIPES
9935,38,117,[Illustration: FIG. 17.]
9935,38,118,"63. SOFT GINGERBREAD.--As a hot bread for breakfast, soft gingerbread like that illustrated in Fig. 17 is very satisfactory, and with or without icing it may be served as cake with fruit for luncheon. Sweet milk and baking powder are generally used in gingerbread, but sour milk may be substituted for sweet milk and soda in the proper proportion may be used in place of baking powder. If not too much spice is used in a bread of this kind, it is better for children than rich cake, and, as a rule, they are very fond of it."
9935,38,119,SOFT GINGERBREAD (Sufficient for One Medium-Sized Loaf)
9935,38,120,2 c. flour 2 tsp. baking powder 1/2 tsp. soda 1/4 c. sugar 1/2 tsp. salt 2 tsp. ginger 1 tsp. cinnamon 1 egg 1/2 c. milk 1/2 c. molasses 1/4 c. butter or other fat
9935,38,121,"Mix the flour, baking powder, soda, sugar, salt, and spices. Beat the egg, add the milk and molasses to it, and stir these into the first mixture. Melt the fat and stir it into the batter. Pour the batter into a well-greased loaf pan, and bake in a moderate oven for about 35 minutes. If preferred, the mixture may be poured into individual muffin pans and baked in a moderate oven for about 25 minutes."
9935,38,122,"64. BOSTON BROWN BREAD.--A hot bread that finds favor with most persons is Boston brown bread, which is illustrated in Fig. 18."
9935,38,123,HOT BREADS
9935,38,124,[Illustration: FIG. 17.]
9935,38,125,"Such bread, instead of being baked in the oven, is steamed for 3-1/2 hours. It may be made plain, according to the accompanying recipe, or, to give it variety, raisins or currants may be added to it. Boston brown bread may be steamed in an ordinary coffee can, such as is shown in Fig. 18, in a large baking-powder can, or in a can that is made especially for this purpose. A regular steaming can for Boston brown bread is, of course, very convenient, but the other cans mentioned are very satisfactory. A point to remember in the making of brown bread is that the time for steaming should never be decreased. Oversteaming will do no harm, but understeaming is liable to leave an unbaked place through the centre of the loaf."
9935,38,126,BOSTON BROWN BREAD (Sufficient for One Medium-Sized Loaf)
9935,38,127,1 c. white flour 1 c. graham flour 1 c. corn meal 3/4 tsp. soda 2 tsp. baking powder 1 tsp. salt 3/4 c. molasses 1-3/4 c. sweet milk
9935,38,128,"Mix and sift the flour, corn meal, soda, baking powder, and salt. Add the molasses and milk and mix all thoroughly. Grease a can and a cover that fits the can tightly. Fill the can two-thirds full of the mixture and cover it. Place it in a steamer and steam for 3-1/2 hours. Dry in a moderate oven for a few minutes before serving."
9935,38,129,"65. NUT LOAF.--The use of nuts in a hot bread increases the food value and imparts a very delicious flavour. It is therefore very attractive to most persons, but it is not a cheap food on account of the usual high price of nuts. Thin slices of nut bread spread with butter make very fine sandwiches, which are especially delicious when served with tea."
9935,38,130,NUT LOAF (Sufficient for One Medium-Sized Loaf)
9935,38,131,2 c. flour 1/2 c. sugar 4 tsp. baking powder 1 tsp. salt 4 Tb. fat 1 egg 1 c. milk 1/2 c. English walnuts
9935,38,132,"Mix and sift the flour, sugar, baking powder, and salt, and then work in the fat. Add the egg, well beaten, and the milk, and then stir in the nut meats, which should be chopped. Turn into a well-greased loaf pan, and bake in a moderate oven for about 45 minutes."
9935,38,133,UTILISING LEFT-OVER HOT BREADS
9935,38,134,"66. As a general rule, not much consideration need be given to the utilising of left-over hot breads, for these are not often baked in large quantities and consequently are usually eaten at the meal for which they are intended. Still, if any should be left over, they should never be wasted, for there are various ways in which they may be used. The small varieties, such as muffins, biscuits, etc, may be freshened so that they will be almost as good as when first baked by putting them into a hot oven for a few minutes. If they are quite stale, they should be dipped quickly into hot water before being placed in the oven. The moisture on the surface is driven into the interior of the bread by the intense heat, with the result that the biscuits become moist and appear as fresh as they did formerly. If it is not desired to freshen them in this way, biscuits, muffins, and even pieces of corn bread that have become slightly stale may be made delicious by splitting them and then toasting them."
9935,38,135,LUNCHEON MENU
9935,38,136,"67. As in the preceding Sections, there is here submitted a menu that should be worked out and reported on at the same time that the answers to the Examination Questions are sent in. This menu is planned to serve six persons, but, as in the case of the other menus, it may be increased or decreased to meet requirements. The recipe for macaroni with cheese and tomatoes may be found in _Cereals,_ and that for baking-powder biscuit, as well as that for popovers with apple sauce, in this Section. Recipes for the remainder of the items follow the menu."
9935,38,137,MENU
9935,38,138,Macaroni With Cheese and Tomatoes Baking-Powder Biscuit Jam Watercress-and-Celery Salad Popovers Filled With Apple Sauce Tea
9935,38,139,RECIPES
9935,38,140,WATERCRESS-AND-CELERY SALAD
9935,38,141,"Arrange on each salad plate a bed of watercress, or, if it is impossible to obtain this, shred lettuce by cutting it in narrow strips across the leaf and use it instead of the watercress. Dice one or two stems of celery, depending on the size, and place the diced pieces on top of the watercress or the lettuce. Pour over each serving about 2 teaspoonfuls of French dressing made as follows:"
9935,38,142,1/2 tsp. salt 1/4 tsp. pepper 1/4 tsp. paprika 6 Tb. oil 2 Tb. vinegar
9935,38,143,"Mix the salt, pepper, and paprika, and beat the oil into them until it forms an emulsion. Add the vinegar gradually, a few drops at a time, and continue the beating. Pour the dressing over the salad."
9935,38,144,TEA
9935,38,145,"Measure 1 teaspoonful of tea for each cupful that is to be served. Scald the teapot, put the tea into it, and add the required number of cups of freshly boiling water. Allow it to steep until the desired strength is obtained. Serve at once, or pour from the leaves, serving cream and sugar with it if desired."
9935,39,0,HOT BREADS
9935,39,1,EXAMINATION QUESTIONS
9935,39,2,(1) (_a_) In what way do hot breads differ from yeast breads? (_b_) What are the principal ingredients of hot-bread batters and doughs?
9935,39,3,(2) (_a_) What is a leavening agent? (_b_) What is the effect of leavening agents on batters and doughs?
9935,39,4,(3) (_a_) How is physical leavening accomplished? (_b_) On what does the success of breads raised by physical leavening depend?
9935,39,5,(4) (_a_) How is chemical leavening brought about? (_b_) What two things must be supplied to produce the best action of a chemical leavening agent for making a flour mixture light?
9935,39,6,(5) Why are soda and sour milk and soda and molasses not accurate leavening agents?
9935,39,7,"(6) In making a batter or a dough, how much soda should be used with: (_a_) each cupful of sour milk? (_b_) each cupful of molasses?"
9935,39,8,(7) How should soda and sour milk or soda and molasses be combined with the other ingredients of a hot-bread mixture?
9935,39,9,"(8) (_a_) In hot-bread batters and doughs, how much baking powder should be used to 1 cupful of flour? (_b_) How should baking powder be combined with the other ingredients?"
9935,39,10,"(9) Mention, in the order they should be carried out, the steps for making and baking a dough mixture."
9935,39,11,(10) Tell what general proportion of liquid and flour is usually used for: (_a_) a thin batter; (_b_) a thick batter; (_c_) a soft dough; (_d_) a stiff dough.
9935,39,12,(11) Give examples of hot breads made from: (_a_) thin batters; (_b_) thick batters; (_c_) soft doughs; (_d_) stiff doughs.
9935,39,13,(12) What will cause a change in the general proportions of liquid and flour for a batter or a dough?
9935,39,14,(13) Explain briefly the two general methods of combining ingredients for hot-bread mixtures.
9935,39,15,(14) What is the approximate temperature for: (_a_) a moderate oven? (_b_) a hot oven?
9935,39,16,(15) Mention a simple test for: (_a_) a moderate oven; (_b_) a hot oven.
9935,39,17,(16) How may hot breads be tested in order to determine whether or not they are properly baked?
9935,39,18,(17) Why are baking-powder biscuits and popovers mixed differently?
9935,39,19,(18) (_a_) Why does a loaf of nut bread require longer baking than muffins? (_b_) Which should be baked in a moderate oven?
9935,39,20,(19) Why should gingerbread be baked in a moderate oven?
9935,39,21,"(20) Make a recipe for muffins, using 2 cupfuls of flour and sour milk and soda for liquid and leavening."
9935,39,22,REPORT ON MENU
9935,39,23,"After trying out the luncheon menu given in the text, send with your answers to the Examination Questions a report of your success. In making out your report, simply write the name of the food and describe its condition by means of the terms specified here."
9935,39,24,Macaroni With Cheese and Tomatoes: cooked sufficiently? properly flavoured? too much salt? not enough salt? too much liquid? too little liquid?
9935,39,25,Baking-Powder Biscuit: tender? tough? light? heavy? good texture? poor texture? sufficiently baked? underdone? overdone? sufficient salt?
9935,39,26,Watercress-and-Celery Salad: appearance attractive? dressing well mixed? properly seasoned?
9935,39,27,Popovers Filled With Apple Sauce: tender? tough? underdone (this is observed by shrinking or falling after removing the popovers from the popover cups)? overdone?
9935,39,28,Tea: strong? weak? clear? hot? bitter?
9935,40,1,INDEX
9935,40,2,A
9935,40,3,"Abbreviations of measures, Absorption and digestion of food, of food, Abundance of production of cereals, Acquiring skill in bread making, Action of yeast, Adjusting cook-stove dampers, Agents, Classes of leavening, Leavening, Aids, Yeast, A la, au, and aux, Meaning of terms, la creole, Meaning of, Albumin, Effect of cooking on, Aluminum cooking utensils, Anthracite, or hard, coal, Apple, Composition of, corer, Artificial gas, Ash, or mineral salts, pan, Coal-stove, pit, Coal-stove, Au gratin, Meaning of, naturel, Meaning of, Avoirdupois weight,"
9935,40,4,B
